URL,Status Code,Content-Type
https://library.soton.ac.uk/prf.php?id=314b94a9-7be3-11ed-b9dc-02207e550b73,200,text/html; charset=UTF-8
https://library.soton.ac.uk/maths,200,text/html; charset=UTF-8
https://library.soton.ac.uk/media,200,text/html; charset=UTF-8
https://library.soton.ac.uk/medicine,200,text/html; charset=UTF-8
https://library.soton.ac.uk/prf.php?id=314eb018-7be3-11ed-b9dc-02207e550b73,200,text/html; charset=UTF-8
https://library.soton.ac.uk/music,200,text/html; charset=UTF-8
https://library.soton.ac.uk/newspaperresources,200,text/html; charset=UTF-8
https://library.soton.ac.uk/prf.php?id=314ec5da-7be3-11ed-b9dc-02207e550b73,200,text/html; charset=UTF-8
https://library.soton.ac.uk/oes,200,text/html; charset=UTF-8
https://library.soton.ac.uk/prf.php?id=314ea0e2-7be3-11ed-b9dc-02207e550b73,200,text/html; charset=UTF-8
https://library.soton.ac.uk/officialpublications,200,text/html; charset=UTF-8
https://library.soton.ac.uk/ORC,200,text/html; charset=UTF-8
https://library.soton.ac.uk/prf.php?id=315d151f-7be3-11ed-b9dc-02207e550b73,200,text/html; charset=UTF-8
https://library.soton.ac.uk/philosophy,200,text/html; charset=UTF-8
https://library.soton.ac.uk/physics,200,text/html; charset=UTF-8
https://library.soton.ac.uk/politics,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=131365,200,text/html; charset=UTF-8
https://library.soton.ac.uk/psychology,200,text/html; charset=UTF-8
https://library.soton.ac.uk/socialstats,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sociology,200,text/html; charset=UTF-8
https://library.soton.ac.uk/techinfo,200,text/html; charset=UTF-8
https://library.soton.ac.uk/transnational,200,text/html; charset=UTF-8
https://library.soton.ac.uk/home/welcome,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=131292&p=1416167,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk?group_id=16143,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/learning-from-lectures,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/time-management,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/effective-reading,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/evaluation,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/critical-thinking,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/group-work,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/presentation-skills,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/exams,200,text/html; charset=UTF-8
https://library.soton.ac.uk/studying_online,200,text/html; charset=UTF-8
https://library.soton.ac.uk/writing_home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/maths-stats-home,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/introduction-to-research-skills,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/primary-research,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/research-methods,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/managing-data,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/research-ethics,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/generative-ai,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/referencing,200,text/html; charset=UTF-8
http://library.soton.ac.uk/thesis,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/what-is-academic-responsibility,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/copyright,200,text/html; charset=UTF-8
http://library.soton.ac.uk/sash/referencing-software,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/academic-conduct-meeting,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/turnitin,200,text/html; charset=UTF-8
https://library.soton.ac.uk/digital_skills_for_study/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/support-services/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/dissertation-planner,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/assignment-planner,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/skills-guides,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#pannel1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#pannel2,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#pannel3,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#pannel4,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/pdf-guides,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash#pannel5,200,text/html; charset=UTF-8
https://library.soton.ac.uk/AS_heretohelp,200,text/html; charset=UTF-8
https://library.soton.ac.uk/enhancementteam,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=academic+skills&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=academic+skills+hub&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=academic+skills+service&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=academic+skills+southampton&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=academic+support&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=enhancement&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=help+with+maths&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=help+with+stats&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=help+with+time+management&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=help+with+writing&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=mathematics+help&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=maths+skills&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=skills+for+university&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=skills+hub&default_lg=1,200,text/html; charset=UTF-8
