url,status,state,parent,failureDetails
"https://library.soton.ac.uk/prf.php?id=314eb018-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/managementandmarketing",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/3710/images/news.jpg",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/prf.php?id=314ec5da-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/newspaperresources",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/research/training",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/wsa/specialcollections",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/prf.php?id=314ea0e2-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/music",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/officialpublications",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/prf.php?id=315d151f-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/oes",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://archives.soton.ac.uk/",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/bibliometrics",200,OK,"https://library.soton.ac.uk/","[]"
"https://lgapi-eu.libapps.com/web/js2.15.3/springshare.public.min.js",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/ORC",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/physics",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/philosophy",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/politics",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/psychology",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/socialstats",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/techinfo",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/sociology",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://lgapi-eu.libapps.com/web/js2.15.3/springshare.common.min.js",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/research/home",200,OK,"https://library.soton.ac.uk/research","[]"
"https://lgapi-eu.libapps.com/web/js2.15.3/common/springspace_sui_helptip.js",200,OK,"https://library.soton.ac.uk/","[]"
"https://noc.ac.uk/facilities/national-oceanographic-library/archives-special-collections",200,OK,"https://library.soton.ac.uk/","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/download.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/RDM.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://lgapi-eu.libapps.com/web/css2.15.3/springshare.public.min.css",200,OK,"https://library.soton.ac.uk/","[]"
"https://lgapi-eu.libapps.com/web/css2.15.3/springshare.common.min.css",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/identifiers/research/publicid/home",200,OK,"https://library.soton.ac.uk/research","[]"
"https://lgapi-eu.libapps.com/web/jquery/css/jquery-ui.min.css?2695",200,OK,"https://library.soton.ac.uk/","[]"
"https://lgapi-eu.libapps.com/web/font-awesome/4.7.0/css/font-awesome.min.css",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/research/contacts",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/statistics.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/interface.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/home/welcome",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
