URL,Status Code,Content-Type,Parent URL,Input Line
https://www.hse.gov.uk/business/casestudy.htm,404,text/html,https://library.soton.ac.uk/az.php?,5
https://www.nationalarchives.gov.uk/records/research-guides/anglo-jewish-history-18th-20th.htm,404,text/html,https://library.soton.ac.uk/az.php?,19
https://www.genizah.org/Index.aspx,404,text/html; charset=us-ascii,https://library.soton.ac.uk/az.php?,34
https://www.ukop.co.uk/members/advancedsearch_boolean.aspx,404,text/html; charset=UTF-8,https://library.soton.ac.uk/az.php?,89
https://www.bl.uk/social-welfare,404,text/html,https://library.soton.ac.uk/az.php?,112
https://opendocs.ids.ac.uk/opendocs/handle/123456789/3,404,text/html;charset=UTF-8,https://library.soton.ac.uk/az.php?,136
https://www.bl.uk/catalogues-and-collections/digital-collections#,404,text/html,https://library.soton.ac.uk/az.php?,149
https://bcs.bedfordstmartins.com/resdoc5e/RES5e_ch08_s1-0001.html,404,text/html,https://library.soton.ac.uk/az.php?,200
 https://www.humanitiesebook.org/about/for-faculty/,404,text/html; charset=utf-8,https://library.soton.ac.uk/az.php?,230
https://www.hermitagemuseum.org/fcgi-bin/db2www/browse.mac/category?selLang=English,404,text/html; charset=utf-8,https://library.soton.ac.uk/az.php?,235
https://www.keynote.co.uk/check?type=shibboleth&entityID=https://webauth.soton.ac.uk/shibboleth,404,text/html; charset=UTF-8,https://library.soton.ac.uk/az.php?,275
https://www.bl.uk/reshelp/bldept/music/,404,text/html,https://library.soton.ac.uk/az.php?,363
https://www.bl.uk/business-and-management,404,text/html,https://library.soton.ac.uk/az.php?,393
https://webauth.soton.ac.uk/shibboleth-idp/profile/Shibboleth/SSO?target=http%3A%2F%2Fradio.bufvc.ac.uk%2F&shire=https%3A%2F%2Flogin.bufvc.ac.uk%2Fauth%2Frcv&providerId=https%3A%2F%2Flogin.bufvc.ac.uk%2Fsaml%2Fmetadata,404,text/html;charset=utf-8,https://library.soton.ac.uk/az.php?,416
https://datashare.ed.ac.uk/handle/10283/2345 ,404,text/html;charset=utf-8,https://library.soton.ac.uk/az.php?,471
